reciter_id	name_en	name_ar	country	slug	riwayah	style	recording_context	recording_year	source	channel	audio_category	chapter_count	codec	container	sample_rate_hz	channels	bitrate_mode	bitrate_kbps_nominal	total_duration_sec	state
abbadi_houssem_eddine	Abbadi Houssem Eddine	عبادي حسام الدين		abbadi_houssem_eddine_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	48	mp3	mp3	48000	2	mixed		28986	
abdelaziz_al_garaani	Abdelaziz Al-Garaani	عبد العزيز القرعاني		abdelaziz_al_garaani_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	85	mp3	mp3	44100	2	cbr	320	9140	
abdelaziz_sheim	Abdelaziz Sheim	عبد العزيز سحيم		abdelaziz_sheim_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	26	mp3	mp3	44100	2	mixed		16297	
abdelaziz_sheim	Abdelaziz Sheim	عبد العزيز سحيم		abdelaziz_sheim_warsh_mp3quran	warsh_an_nafi	murattal			mp3quran	mp3quran	by_surah	15	mp3	mp3	48000	2	mixed		8371	
abdelhamid_ehsain	Abdelhamid Ehsain	عبد الحميد إحساين	Morocco	abdelhamid_ehsain_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3	44100	2	cbr	64	67477	
abdelmoujib_benkirane	Abdelmoujib Benkirane	عبد المجيب بنكيران	Morocco	abdelmoujib_benkirane_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3	22050	2	mixed		92969	
abdelmoujib_benkirane	Abdelmoujib Benkirane	عبد المجيب بنكيران	Morocco	abdelmoujib_benkirane_warsh_tvquran	warsh_an_nafi	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	44100	1	mixed		92246	
abdelrahman_benmoussa	Abdelrahman Benmoussa	عبد الرحمن بن موسى	Morocco	abdelrahman_benmoussa_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3	44100	2	cbr	64	111213	
abdelrahman_benmoussa	Abdelrahman Benmoussa	عبد الرحمن بن موسى	Morocco	abdelrahman_benmoussa_warsh_tvquran	warsh_an_nafi	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	44100	2	cbr	128	106670	
abdul_munim_abdul_mubdi	Abdul-Mun'im Abdul-Mubdi	عبد المنعم عبد المبدئ		abdul_munim_abdul_mubdi_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	cbr	128	105706	
abdulaziz_al_ahmed	Abdulaziz Al-Ahmed	عبد العزيز الأحمد		abdulaziz_al_ahmed_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	cbr	192	70963	
abdulaziz_al_ahmed	Abdulaziz Al-Ahmed	عبد العزيز الأحمد		abdulaziz_al_ahmed_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	mixed		74473	
abdulaziz_al_ahmed	Abdulaziz Al-Ahmed	عبد العزيز الأحمد		abdulaziz_al_ahmed_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	cbr	64	71037	
abdulaziz_al_asiri	Abdulaziz Al-Asiri	عبد العزيز العسيري		abdulaziz_al_asiri_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	55	mp3	mp3	44100	2	cbr	128	72833	
abdulaziz_al_asiri	Abdulaziz Al-Asiri	عبد العزيز العسيري		abdulaziz_al_asiri_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	72	mp3	mp3	44100	2	mixed		110583	
abdulaziz_al_karani	Abdulaziz Al-Karani	عبد العزيز الكرعاني		abdulaziz_al_karani_warsh_tvquran	warsh_an_nafi	murattal			tvquran	tvquran	by_surah	71	mp3	mp3	24000	2	mixed		49630	
abdulaziz_al_turki	Abdulaziz Al-Turki	عبد العزيز التركي		abdulaziz_al_turki_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		93268	
abdulaziz_az_zahrani	Abdulaziz Az-Zahrani	عبد العزيز الزهراني	Saudi Arabia	abdulaziz_az_zahrani_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	cbr	128	115346	
abdulaziz_az_zahrani	Abdulaziz Az-Zahrani	عبد العزيز الزهراني	Saudi Arabia	abdulaziz_az_zahrani_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	cbr	128	115267	
abdulbadi_ghailan	Abdulbadi Ghailan	عبد البديع غيلان		abdulbadi_ghailan_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	cbr	256	92499	
abdulbari_ath_thubaity	Abdulbari Ath-Thubaity	عبد البارئ الثبيتي	Saudi Arabia	abdulbari_ath_thubaity_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	cbr	128	71256	
abdulbari_ath_thubaity	Abdulbari Ath-Thubaity	عبد البارئ الثبيتي	Saudi Arabia	abdulbari_ath_thubaity_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	mixed		71203	
abdulbari_ath_thubaity	Abdulbari Ath-Thubaity	عبد البارئ الثبيتي	Saudi Arabia	abdulbari_ath_thubaity_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	cbr	64	71293	
abdulbari_mohammed	Abdulbari Mohammed	عبد البارئ محمد		abdulbari_mohammed_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	22050	2	cbr	96	130934	
abdulbari_mohammed	Abdulbari Mohammed	عبد البارئ محمد		abdulbari_mohammed_muallim_mp3quran	hafs_an_asim	muallim			mp3quran	mp3quran	by_surah	91	mp3	mp3	44100	2	cbr	128	139240	
abdulbari_mohammed	Abdulbari Mohammed	عبد البارئ محمد		abdulbari_mohammed_muallim_tvquran	hafs_an_asim	muallim			tvquran	tvquran	by_surah	91	mp3	mp3	24000	2	cbr	64	139426	
abdulbari_mohammed	Abdulbari Mohammed	عبد البارئ محمد		abdulbari_mohammed_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	cbr	56	130599	
abdulbasit_abdulsamad	Abdulbasit Abdulsamad	عبد الباسط عبد الصمد	Egypt	abdulbasit_abdulsamad_everyayah_byayah	hafs_an_asim	murattal			everyayah	everyayah	by_ayah	6236	mp3	mp3			unknown		112238	
abdulbasit_abdulsamad	Abdulbasit Abdulsamad	عبد الباسط عبد الصمد	Egypt	abdulbasit_abdulsamad_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	11025	2	cbr	32	112232	
abdulbasit_abdulsamad	Abdulbasit Abdulsamad	عبد الباسط عبد الصمد	Egypt	abdulbasit_abdulsamad_mujawwad_everyayah_byayah	hafs_an_asim	mujawwad			everyayah	everyayah	by_ayah	6236	mp3	mp3			unknown		218222	
abdulbasit_abdulsamad	Abdulbasit Abdulsamad	عبد الباسط عبد الصمد	Egypt	abdulbasit_abdulsamad_mujawwad_mp3quran	hafs_an_asim	mujawwad			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	cbr	128	218289	
abdulbasit_abdulsamad	Abdulbasit Abdulsamad	عبد الباسط عبد الصمد	Egypt	abdulbasit_abdulsamad_mujawwad_qdc	hafs_an_asim	mujawwad			qul	quranicaudio	by_surah	114	mp3	mp3	44100	2	mixed		210858	
abdulbasit_abdulsamad	Abdulbasit Abdulsamad	عبد الباسط عبد الصمد	Egypt	abdulbasit_abdulsamad_mujawwad_qdc_v2	hafs_an_asim	mujawwad			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	cbr	128	219480	
abdulbasit_abdulsamad	Abdulbasit Abdulsamad	عبد الباسط عبد الصمد	Egypt	abdulbasit_abdulsamad_mujawwad_tarteel	hafs_an_asim	mujawwad			qul	tarteel	by_surah	114	mp3	mp3	44100	2	cbr	128	210852	
abdulbasit_abdulsamad	Abdulbasit Abdulsamad	عبد الباسط عبد الصمد	Egypt	abdulbasit_abdulsamad_mujawwad_tvquran	hafs_an_asim	mujawwad			tvquran	tvquran	by_surah	114	mp3	mp3	11025	1	mixed		217130	
abdulbasit_abdulsamad	Abdulbasit Abdulsamad	عبد الباسط عبد الصمد	Egypt	abdulbasit_abdulsamad_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	mixed		112226	
abdulbasit_abdulsamad	Abdulbasit Abdulsamad	عبد الباسط عبد الصمد	Egypt	abdulbasit_abdulsamad_tarteel	hafs_an_asim	murattal			qul	tarteel	by_surah	114	mp3	mp3	44100	2	mixed		111628	
abdulbasit_abdulsamad	Abdulbasit Abdulsamad	عبد الباسط عبد الصمد	Egypt	abdulbasit_abdulsamad_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	cbr	64	112277	
abdulbasit_abdulsamad	Abdulbasit Abdulsamad	عبد الباسط عبد الصمد	Egypt	abdulbasit_abdulsamad_warsh_mp3quran	warsh_an_nafi	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	11025	2	cbr	32	125393	
abdulbasit_abdulsamad	Abdulbasit Abdulsamad	عبد الباسط عبد الصمد	Egypt	abdulbasit_abdulsamad_warsh_qdc	warsh_an_nafi	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	cbr	128	124741	
abdulbasit_abdulsamad	Abdulbasit Abdulsamad	عبد الباسط عبد الصمد	Egypt	abdulbasit_abdulsamad_warsh_tvquran	warsh_an_nafi	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	cbr	64	124731	
abdulelah_bin_aoun	Abdulelah bin Aoun	عبد الإله بن عون		abdulelah_bin_aoun_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		94973	
abdulghani_abdullah	Abdulghani Abdullah	عبد الغني عبد الله		abdulghani_abdullah_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	13	mp3	mp3	44100	2	cbr	128	5032	
abdulghani_abdullah	Abdulghani Abdullah	عبد الغني عبد الله		abdulghani_abdullah_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	13	mp3	mp3	44100	2	cbr	128	5079	
abdulhadi_al_kurdi	Abdulhadi Al-Kurdi	عبد الهادي الكردي		abdulhadi_al_kurdi_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	44100	1	mixed		90969	
abdulhadi_kanakeri	Abdulhadi Kanakeri	عبد الهادي كناكري	Syria	abdulhadi_kanakeri_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	cbr	128	100114	
abdulhadi_kanakeri	Abdulhadi Kanakeri	عبد الهادي كناكري	Syria	abdulhadi_kanakeri_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	1	cbr	64	99646	
abdulhaleem_hussain	Abdulhaleem Hussain	عبد الحليم حسين	Sudan	abdulhaleem_hussain_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3			unknown		77126	
abdulkabeer_al_hadidi	Abdulkabeer Al-Hadidi	عبد الكبير الحديدي	Morocco	abdulkabeer_al_hadidi_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3	44100	2	mixed		90350	
abdulkabeer_al_hadidi	Abdulkabeer Al-Hadidi	عبد الكبير الحديدي	Morocco	abdulkabeer_al_hadidi_warsh_tvquran	warsh_an_nafi	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	cbr	64	90141	
abdulkareem_al_hazmi	Abdulkareem Al-Hazmi	عبد الكريم الحازمي		abdulkareem_al_hazmi_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	1	mixed		87884	
abdulkareem_al_hazmi	Abdulkareem Al-Hazmi	عبد الكريم الحازمي		abdulkareem_al_hazmi_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	1	mixed		85347	
abdullah_abdal	Abdullah Abdal	عبد الله عبدل		abdullah_abdal_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	cbr	128	110830	
abdullah_abdal	Abdullah Abdal	عبد الله عبدل		abdullah_abdal_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	cbr	128	110716	
abdullah_abdlatef	Abdullah Abdullatef	عبد الله العبد اللطيف		abdullah_abdlatef_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	8	mp3	mp3	44100	2	cbr	192	8635	
abdullah_al_buaijan	Abdullah Al-Buaijan	عبد الله البعيجان	Saudi Arabia	abdullah_al_buaijan_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	22050	2	mixed		78656	
abdullah_al_buaijan	Abdullah Al-Buaijan	عبد الله البعيجان	Saudi Arabia	abdullah_al_buaijan_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	82	mp3	mp3	22050	2	cbr	64	42181	
abdullah_al_buraimi	Abdullah Al-Buraimi	عبد الله البريمي		abdullah_al_buraimi_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	69	mp3	mp3	44100	2	cbr	128	20952	
abdullah_al_buraimi	Abdullah Al-Buraimi	عبد الله البريمي		abdullah_al_buraimi_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	66	mp3	mp3	22050	2	cbr	64	16566	
abdullah_al_juhani	Abdullah Awad Al-Juhani	عبد الله عواد الجهني	Saudi Arabia	abdullah_al_juhani_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3			unknown			
abdullah_al_juhani	Abdullah Awad Al-Juhani	عبد الله عواد الجهني	Saudi Arabia	abdullah_al_juhani_everyayah_byayah	hafs_an_asim	murattal			everyayah	everyayah	by_ayah	6236	mp3	mp3			unknown		73636	
abdullah_al_juhani	Abdullah Awad Al-Juhani	عبد الله عواد الجهني	Saudi Arabia	abdullah_al_juhani_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	48000	1	vbr	127	73631	
abdullah_al_juhani	Abdullah Awad Al-Juhani	عبد الله عواد الجهني	Saudi Arabia	abdullah_al_juhani_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	mixed		73341	
abdullah_al_juhani	Abdullah Awad Al-Juhani	عبد الله عواد الجهني	Saudi Arabia	abdullah_al_juhani_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	48000	1	vbr	127	73631	
abdullah_al_kandari	Abdullah Al-Kandari	عبد الله الكندري	Kuwait	abdullah_al_kandari_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		97012	
abdullah_al_kandari	Abdullah Al-Kandari	عبد الله الكندري	Kuwait	abdullah_al_kandari_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	24000	2	cbr	64	97271	
abdullah_al_khalaf	Abdullah Al-Khalaf	عبد الله الخلف	Saudi Arabia	abdullah_al_khalaf_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3	44100	2	vbr	103	80941	
abdullah_al_khalaf	Abdullah Al-Khalaf	عبد الله الخلف	Saudi Arabia	abdullah_al_khalaf_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		81477	
abdullah_al_khalaf	Abdullah Al-Khalaf	عبد الله الخلف	Saudi Arabia	abdullah_al_khalaf_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	44100	2	cbr	128	81877	
abdullah_al_khulaifi	Abdullah Al-Khulaifi	عبد الله الخليفي	Saudi Arabia	abdullah_al_khulaifi_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3			unknown			
abdullah_al_mattrod	Abdullah Al-Mattrod	عبد الله المطرود	Saudi Arabia	abdullah_al_mattrod_everyayah_byayah	hafs_an_asim	murattal			everyayah	everyayah	by_ayah	6236	mp3	mp3			unknown		103290	
abdullah_al_mattrod	Abdullah Al-Mattrod	عبد الله المطرود	Saudi Arabia	abdullah_al_mattrod_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	22050	2	mixed		103402	
abdullah_al_mattrod	Abdullah Al-Mattrod	عبد الله المطرود	Saudi Arabia	abdullah_al_mattrod_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	22050	2	cbr	128	100652	
abdullah_al_mattrod	Abdullah Al-Mattrod	عبد الله المطرود	Saudi Arabia	abdullah_al_mattrod_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	cbr	64	103407	
abdullah_al_mishal	Abdullah Al-Mishal	عبد الله المشعل		abdullah_al_mishal_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	11	mp3	mp3	44100	1	mixed		7154	
abdullah_al_mousa	Abdullah Al-Mousa	عبد الله الموسى	Saudi Arabia	abdullah_al_mousa_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3			unknown		93495	
abdullah_al_mousa	Abdullah Al-Mousa	عبد الله الموسى	Saudi Arabia	abdullah_al_mousa_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		93539	
abdullah_al_mousa	Abdullah Al-Mousa	عبد الله الموسى	Saudi Arabia	abdullah_al_mousa_muallim_mp3quran	hafs_an_asim	muallim			mp3quran	mp3quran	by_surah	38	mp3	mp3	48000	2	mixed		9249	
abdullah_al_munsalih	Abdullah Al-Munsalih	عبد الله المنسلح		abdullah_al_munsalih_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	48000	2	cbr	256	92205	
abdullah_al_qarafi	Abdullah Al-Qarafi	عبد الله القرافي		abdullah_al_qarafi_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		99280	
abdullah_ali_jabir	Abdullah Ali Jabir	عبد الله علي جابر	Saudi Arabia	abdullah_ali_jabir_everyayah_byayah	hafs_an_asim	murattal			everyayah	everyayah	by_ayah	6236	mp3	mp3			unknown		89687	
abdullah_ali_jabir	Abdullah Ali Jabir	عبد الله علي جابر	Saudi Arabia	abdullah_ali_jabir_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		89690	
abdullah_ali_jabir	Abdullah Ali Jabir	عبد الله علي جابر	Saudi Arabia	abdullah_ali_jabir_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3			unknown		91617	
abdullah_ali_jabir	Abdullah Ali Jabir	عبد الله علي جابر	Saudi Arabia	abdullah_ali_jabir_taraweeh_qdc	hafs_an_asim	murattal	taraweeh		qul	quranicaudio	by_surah	114	mp3	mp3	44100	2	mixed		76789	
abdullah_ali_jabir	Abdullah Ali Jabir	عبد الله علي جابر	Saudi Arabia	abdullah_ali_jabir_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	cbr	64	90470	
abdullah_basfar	Abdullah Basfar	عبد الله بصفر	Saudi Arabia	abdullah_basfar_everyayah_byayah	hafs_an_asim	murattal			everyayah	everyayah	by_ayah	6236	mp3	mp3			unknown		91580	
abdullah_basfar	Abdullah Basfar	عبد الله بصفر	Saudi Arabia	abdullah_basfar_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	cbr	128	91643	
abdullah_basfar	Abdullah Basfar	عبد الله بصفر	Saudi Arabia	abdullah_basfar_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	mixed		91610	
abdullah_basfar	Abdullah Basfar	عبد الله بصفر	Saudi Arabia	abdullah_basfar_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	cbr	64	91657	
abdullah_bukhari	Abdullah Bukhari	عبد الله بخاري		abdullah_bukhari_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	80	mp3	mp3	44100	2	mixed		30371	
abdullah_fahmi	Abdullah Fahmi	عبد الله فهمي		abdullah_fahmi_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	4	mp3	mp3	44100	2	cbr	128	2184	
abdullah_fahmi	Abdullah Fahmi	عبد الله فهمي		abdullah_fahmi_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	4	mp3	mp3	22050	2	cbr	64	2197	
abdullah_ghailan	Abdullah Ghailan	عبد الله غيلان		abdullah_ghailan_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	cbr	96	102185	
abdullah_kamel	Abdullah Kamel	عبد الله كامل		abdullah_kamel_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	32000	1	mixed		113268	
abdullah_kamel	Abdullah Kamel	عبد الله كامل		abdullah_kamel_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3			unknown		113092	
abdullah_khayat	Abdullah Khayat	عبد الله خياط	Saudi Arabia	abdullah_khayat_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		70671	
abdullah_khayat	Abdullah Khayat	عبد الله خياط	Saudi Arabia	abdullah_khayat_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	mixed		70511	
abdullah_khayat	Abdullah Khayat	عبد الله خياط	Saudi Arabia	abdullah_khayat_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	cbr	64	70701	
abdullahi_abba_zaria	Abdullahi Abba Zaria	عبد الله ابا زاريا	Nigeria	abdullahi_abba_zaria_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	44100	1	mixed		100989	
abdulmajeed_al_arkani	Abdulmajeed Al-Arkani	عبد المجيد الأركاني		abdulmajeed_al_arkani_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	49	mp3	mp3	32000	2	mixed		18651	
abdulmajeed_al_arkani	Abdulmajeed Al-Arkani	عبد المجيد الأركاني		abdulmajeed_al_arkani_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	46	mp3	mp3	22050	2	cbr	64	16335	
abdulmalik_al_askar	Abdulmalik Al-Askar	عبد الملك العسكر		abdulmalik_al_askar_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	7	mp3	mp3	44100	2	mixed		4432	
abdulmohsin_al_askar	Abdulmohsin Al-Askar	عبد المحسن العسكر		abdulmohsin_al_askar_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	4	mp3	mp3	44100	2	cbr	128	8061	
abdulmohsin_al_askar	Abdulmohsin Al-Askar	عبد المحسن العسكر		abdulmohsin_al_askar_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	4	mp3	mp3	22050	2	cbr	64	8069	
abdulmohsin_al_harthy	Abdulmohsin Al-Harthy	عبد المحسن الحارثي		abdulmohsin_al_harthy_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	1	mixed		87034	
abdulmohsin_al_harthy	Abdulmohsin Al-Harthy	عبد المحسن الحارثي		abdulmohsin_al_harthy_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	19	mp3	mp3	22050	2	cbr	64	16521	
abdulmohsin_al_obaikan	Abdulmohsin Al-Obaikan	عبد المحسن العبيكان	Saudi Arabia	abdulmohsin_al_obaikan_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	cbr	128	68667	
abdulmohsin_al_obaikan	Abdulmohsin Al-Obaikan	عبد المحسن العبيكان	Saudi Arabia	abdulmohsin_al_obaikan_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	24000	2	cbr	64	68906	
abdulmohsin_al_qasim	Abdulmohsin Al-Qasim	عبد المحسن القاسم	Saudi Arabia	abdulmohsin_al_qasim_everyayah_byayah	hafs_an_asim	murattal			everyayah	everyayah	by_ayah	6236	mp3	mp3			unknown		74643	
abdulmohsin_al_qasim	Abdulmohsin Al-Qasim	عبد المحسن القاسم	Saudi Arabia	abdulmohsin_al_qasim_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		74715	
abdulmohsin_al_qasim	Abdulmohsin Al-Qasim	عبد المحسن القاسم	Saudi Arabia	abdulmohsin_al_qasim_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	mixed		74717	
abdulmohsin_al_qasim	Abdulmohsin Al-Qasim	عبد المحسن القاسم	Saudi Arabia	abdulmohsin_al_qasim_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	mixed		74768	
abdulqawi_abdulmajid	Abdulqawi Abdulmajid	عبد القوي عبد المجيد		abdulqawi_abdulmajid_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	44100	2	cbr	128	121582	
abdulrahman_al_badr	Abdulrahman bin Abdul Razzaq Al-Badr	عبد الرحمن بن عبد الرزاق البدر	Saudi Arabia	abdulrahman_al_badr_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		85119	
abdulrahman_al_juraidhi	Abdulrahman Al-Juraidhi	عبد الرحمن الجريذي	Saudi Arabia	abdulrahman_al_juraidhi_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3	22050	2	cbr	64	84711	
abdulrahman_al_juraidhi	Abdulrahman Al-Juraidhi	عبد الرحمن الجريذي	Saudi Arabia	abdulrahman_al_juraidhi_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	cbr	64	84711	
abdulrahman_al_majed	Abdulrahman Al-Majed	عبد الرحمن الماجد		abdulrahman_al_majed_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	cbr	128	85928	
abdulrahman_al_majed	Abdulrahman Al-Majed	عبد الرحمن الماجد		abdulrahman_al_majed_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	44100	2	cbr	128	86244	
abdulrahman_al_oosi	Abdulrahman Al-Oosi	عبد الرحمن العوسي		abdulrahman_al_oosi_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		99125	
abdulrahman_al_oosi	Abdulrahman Al-Oosi	عبد الرحمن العوسي		abdulrahman_al_oosi_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	24000	2	cbr	64	99657	
abdulrahman_al_shahat	Abdulrahman Al-Shahat	عبد الرحمن الشحات		abdulrahman_al_shahat_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		82322	
